Число узлов n = 10001
-------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |
| 0.51180 |      3.422803e-07      |      5.185273e+03      |
| 0.51190 |      3.422646e-07      |      5.185706e+03      |
| 0.51200 |      3.422489e-07      |      5.186139e+03      |
| 0.51210 |      3.422332e-07      |      5.186572e+03      |
| 0.51220 |      3.422175e-07      |      5.187004e+03      |
| 0.51230 |      3.422018e-07      |      5.187435e+03      |
| 0.51240 |      3.421861e-07      |      5.187866e+03      |
| 0.51250 |      3.421704e-07      |      5.188297e+03      |
| 0.51260 |      3.421547e-07      |      5.188727e+03      |
| 0.51270 |      3.421390e-07      |      5.189156e+03      |
| 0.51280 |      3.421233e-07      |      5.189585e+03      |
| 0.51290 |      3.421076e-07      |      5.190014e+03      |
| 0.51300 |      3.420919e-07      |      5.190442e+03      |
| 0.51310 |      3.420762e-07      |      5.190870e+03      |
| 0.51320 |      3.420605e-07      |      5.191297e+03      |
| 0.51330 |      3.420448e-07      |      5.191724e+03      |
| 0.51340 |      3.420291e-07      |      5.192150e+03      |
| 0.51350 |      3.420134e-07      |      5.192576e+03      |
| 0.51360 |      3.419977e-07      |      5.193001e+03      |
| 0.51370 |      3.419820e-07      |      5.193426e+03      |
| 0.51380 |      3.419664e-07      |      5.193850e+03      |
| 0.51390 |      3.419507e-07      |      5.194274e+03      |
| 0.51400 |      3.419350e-07      |      5.194697e+03      |
| 0.51410 |      3.419193e-07      |      5.195120e+03      |
| 0.51420 |      3.419036e-07      |      5.195543e+03      |
| 0.51430 |      3.418879e-07      |      5.195964e+03      |
| 0.51440 |      3.418723e-07      |      5.196386e+03      |
| 0.51450 |      3.418566e-07      |      5.196807e+03      |
| 0.51460 |      3.418409e-07      |      5.197227e+03      |
| 0.51470 |      3.418252e-07      |      5.197647e+03      |
| 0.51480 |      3.418095e-07      |      5.198067e+03      |
| 0.51490 |      3.417939e-07      |      5.198486e+03      |
| 0.51500 |      3.417782e-07      |      5.198904e+03      |
| 0.51510 |      3.417625e-07      |      5.199322e+03      |
| 0.51520 |      3.417468e-07      |      5.199740e+03      |
| 0.51530 |      3.417312e-07      |      5.200157e+03      |
| 0.51540 |      3.417155e-07      |      5.200574e+03      |
| 0.51550 |      3.416998e-07      |      5.200990e+03      |
| 0.51560 |      3.416841e-07      |      5.201405e+03      |
| 0.51570 |      3.416685e-07      |      5.201821e+03      |
| 0.51580 |      3.416528e-07      |      5.202235e+03      |
| 0.51590 |      3.416371e-07      |      5.202650e+03      |
| 0.51600 |      3.416215e-07      |      5.203063e+03      |
| 0.51610 |      3.416058e-07      |      5.203476e+03      |
| 0.51620 |      3.415901e-07      |      5.203889e+03      |
| 0.51630 |      3.415745e-07      |      5.204302e+03      |
| 0.51640 |      3.415588e-07      |      5.204713e+03      |
| 0.51650 |      3.415431e-07      |      5.205125e+03      |
| 0.51660 |      3.415275e-07      |      5.205535e+03      |
| 0.51670 |      3.415118e-07      |      5.205946e+03      |
| 0.51680 |      3.414962e-07      |      5.206356e+03      |
| 0.51690 |      3.414805e-07      |      5.206765e+03      |
| 0.51700 |      3.414648e-07      |      5.207174e+03      |
| 0.51710 |      3.414492e-07      |      5.207582e+03      |
| 0.51720 |      3.414335e-07      |      5.207990e+03      |
| 0.51730 |      3.414179e-07      |      5.208398e+03      |
| 0.51740 |      3.414022e-07      |      5.208805e+03      |
| 0.51750 |      3.413866e-07      |      5.209211e+03      |
| 0.51760 |      3.413709e-07      |      5.209617e+03      |
| 0.51770 |      3.413553e-07      |      5.210023e+03      |
| 0.51780 |      3.413396e-07      |      5.210428e+03      |
| 0.51790 |      3.413240e-07      |      5.210832e+03      |
| 0.51800 |      3.413083e-07      |      5.211236e+03      |
| 0.51810 |      3.412927e-07      |      5.211640e+03      |
| 0.51820 |      3.412770e-07      |      5.212043e+03      |
| 0.51830 |      3.412614e-07      |      5.212446e+03      |
| 0.51840 |      3.412457e-07      |      5.212848e+03      |
| 0.51850 |      3.412301e-07      |      5.213249e+03      |
| 0.51860 |      3.412145e-07      |      5.213650e+03      |
| 0.51870 |      3.411988e-07      |      5.214051e+03      |
| 0.51880 |      3.411832e-07      |      5.214451e+03      |
| 0.51890 |      3.411675e-07      |      5.214851e+03      |
| 0.51900 |      3.411519e-07      |      5.215250e+03      |
| 0.51910 |      3.411363e-07      |      5.215649e+03      |
| 0.51920 |      3.411206e-07      |      5.216047e+03      |
| 0.51930 |      3.411050e-07      |      5.216445e+03      |
| 0.51940 |      3.410894e-07      |      5.216842e+03      |
| 0.51950 |      3.410737e-07      |      5.217239e+03      |
| 0.51960 |      3.410581e-07      |      5.217635e+03      |
| 0.51970 |      3.410425e-07      |      5.218031e+03      |
| 0.51980 |      3.410268e-07      |      5.218426e+03      |
| 0.51990 |      3.410112e-07      |      5.218821e+03      |
| 0.52000 |      3.409956e-07      |      5.219216e+03      |
| 0.52010 |      3.409800e-07      |      5.219609e+03      |
| 0.52020 |      3.409643e-07      |      5.220003e+03      |
| 0.52030 |      3.409487e-07      |      5.220396e+03      |
| 0.52040 |      3.409331e-07      |      5.220788e+03      |
| 0.52050 |      3.409175e-07      |      5.221180e+03      |
| 0.52060 |      3.409019e-07      |      5.221571e+03      |
| 0.52070 |      3.408862e-07      |      5.221962e+03      |
| 0.52080 |      3.408706e-07      |      5.222353e+03      |
| 0.52090 |      3.408550e-07      |      5.222743e+03      |
| 0.52100 |      3.408394e-07      |      5.223132e+03      |
| 0.52110 |      3.408238e-07      |      5.223521e+03      |
| 0.52120 |      3.408082e-07      |      5.223910e+03      |
| 0.52130 |      3.407925e-07      |      5.224298e+03      |
| 0.52140 |      3.407769e-07      |      5.224685e+03      |
| 0.52150 |      3.407613e-07      |      5.225072e+03      |
| 0.52160 |      3.407457e-07      |      5.225459e+03      |
| 0.52170 |      3.407301e-07      |      5.225845e+03      |
| 0.52180 |      3.407145e-07      |      5.226230e+03      |
| 0.52190 |      3.406989e-07      |      5.226616e+03      |
| 0.52200 |      3.406833e-07      |      5.227000e+03      |
| 0.52210 |      3.406677e-07      |      5.227384e+03      |
| 0.52220 |      3.406521e-07      |      5.227768e+03      |
| 0.52230 |      3.406365e-07      |      5.228151e+03      |
| 0.52240 |      3.406209e-07      |      5.228534e+03      |
| 0.52250 |      3.406053e-07      |      5.228916e+03      |
| 0.52260 |      3.405897e-07      |      5.229297e+03      |
| 0.52270 |      3.405741e-07      |      5.229679e+03      |
| 0.52280 |      3.405585e-07      |      5.230059e+03      |
| 0.52290 |      3.405429e-07      |      5.230439e+03      |
| 0.52300 |      3.405273e-07      |      5.230819e+03      |
| 0.52310 |      3.405117e-07      |      5.231198e+03      |
| 0.52320 |      3.404961e-07      |      5.231577e+03      |
| 0.52330 |      3.404805e-07      |      5.231955e+03      |
| 0.52340 |      3.404649e-07      |      5.232333e+03      |
| 0.52350 |      3.404493e-07      |      5.232710e+03      |
| 0.52360 |      3.404338e-07      |      5.233087e+03      |
| 0.52370 |      3.404182e-07      |      5.233463e+03      |
| 0.52380 |      3.404026e-07      |      5.233839e+03      |
| 0.52390 |      3.403870e-07      |      5.234214e+03      |
| 0.52400 |      3.403714e-07      |      5.234589e+03      |
| 0.52410 |      3.403558e-07      |      5.234963e+03      |
| 0.52420 |      3.403403e-07      |      5.235337e+03      |
| 0.52430 |      3.403247e-07      |      5.235711e+03      |
| 0.52440 |      3.403091e-07      |      5.236083e+03      |
| 0.52450 |      3.402935e-07      |      5.236456e+03      |
| 0.52460 |      3.402779e-07      |      5.236828e+03      |
| 0.52470 |      3.402624e-07      |      5.237199e+03      |
| 0.52480 |      3.402468e-07      |      5.237570e+03      |
| 0.52490 |      3.402312e-07      |      5.237940e+03      |
| 0.52500 |      3.402157e-07      |      5.238310e+03      |
| 0.52510 |      3.402001e-07      |      5.238679e+03      |
| 0.52520 |      3.401845e-07      |      5.239048e+03      |
| 0.52530 |      3.401690e-07      |      5.239417e+03      |
| 0.52540 |      3.401534e-07      |      5.239785e+03      |
| 0.52550 |      3.401378e-07      |      5.240152e+03      |
| 0.52560 |      3.401223e-07      |      5.240519e+03      |
| 0.52570 |      3.401067e-07      |      5.240885e+03      |
| 0.52580 |      3.400911e-07      |      5.241251e+03      |
| 0.52590 |      3.400756e-07      |      5.241617e+03      |
| 0.52600 |      3.400600e-07      |      5.241982e+03      |
| 0.52610 |      3.400445e-07      |      5.242346e+03      |
| 0.52620 |      3.400289e-07      |      5.242710e+03      |
| 0.52630 |      3.400134e-07      |      5.243073e+03      |
| 0.52640 |      3.399978e-07      |      5.243436e+03      |
| 0.52650 |      3.399822e-07      |      5.243799e+03      |
| 0.52660 |      3.399667e-07      |      5.244161e+03      |
| 0.52670 |      3.399511e-07      |      5.244522e+03      |
| 0.52680 |      3.399356e-07      |      5.244883e+03      |
| 0.52690 |      3.399201e-07      |      5.245244e+03      |
| 0.52700 |      3.399045e-07      |      5.245604e+03      |
| 0.52710 |      3.398890e-07      |      5.245963e+03      |
| 0.52720 |      3.398734e-07      |      5.246322e+03      |
| 0.52730 |      3.398579e-07      |      5.246681e+03      |
| 0.52740 |      3.398423e-07      |      5.247039e+03      |
| 0.52750 |      3.398268e-07      |      5.247397e+03      |
| 0.52760 |      3.398113e-07      |      5.247754e+03      |
| 0.52770 |      3.397957e-07      |      5.248110e+03      |
| 0.52780 |      3.397802e-07      |      5.248466e+03      |
| 0.52790 |      3.397647e-07      |      5.248822e+03      |
| 0.52800 |      3.397491e-07      |      5.249177e+03      |
| 0.52810 |      3.397336e-07      |      5.249531e+03      |
| 0.52820 |      3.397181e-07      |      5.249886e+03      |
| 0.52830 |      3.397025e-07      |      5.250239e+03      |
| 0.52840 |      3.396870e-07      |      5.250592e+03      |
| 0.52850 |      3.396715e-07      |      5.250945e+03      |
| 0.52860 |      3.396559e-07      |      5.251297e+03      |
| 0.52870 |      3.396404e-07      |      5.251648e+03      |
| 0.52880 |      3.396249e-07      |      5.252000e+03      |
| 0.52890 |      3.396094e-07      |      5.252350e+03      |
| 0.52900 |      3.395939e-07      |      5.252700e+03      |
| 0.52910 |      3.395783e-07      |      5.253050e+03      |
| 0.52920 |      3.395628e-07      |      5.253399e+03      |
| 0.52930 |      3.395473e-07      |      5.253748e+03      |
| 0.52940 |      3.395318e-07      |      5.254096e+03      |
| 0.52950 |      3.395163e-07      |      5.254443e+03      |
| 0.52960 |      3.395008e-07      |      5.254791e+03      |
| 0.52970 |      3.394853e-07      |      5.255137e+03      |
| 0.52980 |      3.394697e-07      |      5.255483e+03      |
| 0.52990 |      3.394542e-07      |      5.255829e+03      |
| 0.53000 |      3.394387e-07      |      5.256174e+03      |
| 0.53010 |      3.394232e-07      |      5.256519e+03      |
| 0.53020 |      3.394077e-07      |      5.256863e+03      |
| 0.53030 |      3.393922e-07      |      5.257207e+03      |
| 0.53040 |      3.393767e-07      |      5.257550e+03      |
| 0.53050 |      3.393612e-07      |      5.257892e+03      |
| 0.53060 |      3.393457e-07      |      5.258234e+03      |
| 0.53070 |      3.393302e-07      |      5.258576e+03      |
| 0.53080 |      3.393147e-07      |      5.258917e+03      |
| 0.53090 |      3.392992e-07      |      5.259258e+03      |
| 0.53100 |      3.392837e-07      |      5.259598e+03      |
| 0.53110 |      3.392682e-07      |      5.259938e+03      |
| 0.53120 |      3.392528e-07      |      5.260277e+03      |
| 0.53130 |      3.392373e-07      |      5.260616e+03      |
| 0.53140 |      3.392218e-07      |      5.260954e+03      |
| 0.53150 |      3.392063e-07      |      5.261292e+03      |
| 0.53160 |      3.391908e-07      |      5.261629e+03      |
| 0.53170 |      3.391753e-07      |      5.261965e+03      |
| 0.53180 |      3.391598e-07      |      5.262302e+03      |
| 0.53190 |      3.391444e-07      |      5.262637e+03      |
| 0.53200 |      3.391289e-07      |      5.262972e+03      |
| 0.53210 |      3.391134e-07      |      5.263307e+03      |
| 0.53220 |      3.390979e-07      |      5.263641e+03      |
| 0.53230 |      3.390825e-07      |      5.263975e+03      |
| 0.53240 |      3.390670e-07      |      5.264308e+03      |
| 0.53250 |      3.390515e-07      |      5.264641e+03      |
| 0.53260 |      3.390360e-07      |      5.264973e+03      |
| 0.53270 |      3.390206e-07      |      5.265305e+03      |
| 0.53280 |      3.390051e-07      |      5.265636e+03      |
| 0.53290 |      3.389896e-07      |      5.265967e+03      |
| 0.53300 |      3.389742e-07      |      5.266297e+03      |
| 0.53310 |      3.389587e-07      |      5.266626e+03      |
| 0.53320 |      3.389432e-07      |      5.266956e+03      |
| 0.53330 |      3.389278e-07      |      5.267284e+03      |
| 0.53340 |      3.389123e-07      |      5.267613e+03      |
| 0.53350 |      3.388969e-07      |      5.267940e+03      |
| 0.53360 |      3.388814e-07      |      5.268267e+03      |
| 0.53370 |      3.388660e-07      |      5.268594e+03      |
| 0.53380 |      3.388505e-07      |      5.268920e+03      |
| 0.53390 |      3.388351e-07      |      5.269246e+03      |
| 0.53400 |      3.388196e-07      |      5.269571e+03      |
| 0.53410 |      3.388042e-07      |      5.269896e+03      |
| 0.53420 |      3.387887e-07      |      5.270220e+03      |
| 0.53430 |      3.387733e-07      |      5.270544e+03      |
| 0.53440 |      3.387578e-07      |      5.270867e+03      |
| 0.53450 |      3.387424e-07      |      5.271190e+03      |
| 0.53460 |      3.387269e-07      |      5.271512e+03      |
| 0.53470 |      3.387115e-07      |      5.271833e+03      |
| 0.53480 |      3.386960e-07      |      5.272155e+03      |
| 0.53490 |      3.386806e-07      |      5.272475e+03      |
| 0.53500 |      3.386652e-07      |      5.272796e+03      |
| 0.53510 |      3.386497e-07      |      5.273115e+03      |
| 0.53520 |      3.386343e-07      |      5.273434e+03      |
| 0.53530 |      3.386189e-07      |      5.273753e+03      |
| 0.53540 |      3.386034e-07      |      5.274071e+03      |
| 0.53550 |      3.385880e-07      |      5.274389e+03      |
| 0.53560 |      3.385726e-07      |      5.274706e+03      |
| 0.53570 |      3.385572e-07      |      5.275023e+03      |
| 0.53580 |      3.385417e-07      |      5.275339e+03      |
| 0.53590 |      3.385263e-07      |      5.275655e+03      |
| 0.53600 |      3.385109e-07      |      5.275970e+03      |
| 0.53610 |      3.384955e-07      |      5.276284e+03      |
| 0.53620 |      3.384801e-07      |      5.276598e+03      |
| 0.53630 |      3.384646e-07      |      5.276912e+03      |
| 0.53640 |      3.384492e-07      |      5.277225e+03      |
| 0.53650 |      3.384338e-07      |      5.277538e+03      |
| 0.53660 |      3.384184e-07      |      5.277850e+03      |
| 0.53670 |      3.384030e-07      |      5.278162e+03      |
| 0.53680 |      3.383876e-07      |      5.278473e+03      |
| 0.53690 |      3.383722e-07      |      5.278783e+03      |
| 0.53700 |      3.383568e-07      |      5.279094e+03      |
| 0.53710 |      3.383414e-07      |      5.279403e+03      |
| 0.53720 |      3.383260e-07      |      5.279712e+03      |
| 0.53730 |      3.383106e-07      |      5.280021e+03      |
| 0.53740 |      3.382952e-07      |      5.280329e+03      |
| 0.53750 |      3.382798e-07      |      5.280637e+03      |
| 0.53760 |      3.382644e-07      |      5.280944e+03      |
| 0.53770 |      3.382490e-07      |      5.281250e+03      |
| 0.53780 |      3.382336e-07      |      5.281556e+03      |
| 0.53790 |      3.382182e-07      |      5.281862e+03      |
| 0.53800 |      3.382028e-07      |      5.282167e+03      |
| 0.53810 |      3.381874e-07      |      5.282472e+03      |
| 0.53820 |      3.381720e-07      |      5.282776e+03      |
| 0.53830 |      3.381567e-07      |      5.283079e+03      |
| 0.53840 |      3.381413e-07      |      5.283382e+03      |
| 0.53850 |      3.381259e-07      |      5.283685e+03      |
| 0.53860 |      3.381105e-07      |      5.283987e+03      |
| 0.53870 |      3.380951e-07      |      5.284289e+03      |
| 0.53880 |      3.380797e-07      |      5.284590e+03      |
| 0.53890 |      3.380644e-07      |      5.284890e+03      |
| 0.53900 |      3.380490e-07      |      5.285190e+03      |
| 0.53910 |      3.380336e-07      |      5.285490e+03      |
| 0.53920 |      3.380183e-07      |      5.285789e+03      |
| 0.53930 |      3.380029e-07      |      5.286087e+03      |
| 0.53940 |      3.379875e-07      |      5.286385e+03      |
| 0.53950 |      3.379722e-07      |      5.286683e+03      |
| 0.53960 |      3.379568e-07      |      5.286980e+03      |
| 0.53970 |      3.379414e-07      |      5.287277e+03      |
| 0.53980 |      3.379261e-07      |      5.287573e+03      |
| 0.53990 |      3.379107e-07      |      5.287868e+03      |
| 0.54000 |      3.378953e-07      |      5.288163e+03      |
| 0.54010 |      3.378800e-07      |      5.288458e+03      |
| 0.54020 |      3.378646e-07      |      5.288751e+03      |
| 0.54030 |      3.378493e-07      |      5.289045e+03      |
| 0.54040 |      3.378339e-07      |      5.289338e+03      |
| 0.54050 |      3.378186e-07      |      5.289630e+03      |
| 0.54060 |      3.378032e-07      |      5.289922e+03      |
| 0.54070 |      3.377879e-07      |      5.290214e+03      |
| 0.54080 |      3.377725e-07      |      5.290505e+03      |
| 0.54090 |      3.377572e-07      |      5.290795e+03      |
| 0.54100 |      3.377419e-07      |      5.291085e+03      |
| 0.54110 |      3.377265e-07      |      5.291375e+03      |
| 0.54120 |      3.377112e-07      |      5.291663e+03      |
| 0.54130 |      3.376958e-07      |      5.291952e+03      |
| 0.54140 |      3.376805e-07      |      5.292240e+03      |
| 0.54150 |      3.376652e-07      |      5.292527e+03      |
| 0.54160 |      3.376499e-07      |      5.292814e+03      |
| 0.54170 |      3.376345e-07      |      5.293100e+03      |
| 0.54180 |      3.376192e-07      |      5.293386e+03      |
| 0.54190 |      3.376039e-07      |      5.293672e+03      |
| 0.54200 |      3.375885e-07      |      5.293957e+03      |
| 0.54210 |      3.375732e-07      |      5.294241e+03      |
| 0.54220 |      3.375579e-07      |      5.294525e+03      |
| 0.54230 |      3.375426e-07      |      5.294808e+03      |
| 0.54240 |      3.375273e-07      |      5.295091e+03      |
| 0.54250 |      3.375119e-07      |      5.295373e+03      |
| 0.54260 |      3.374966e-07      |      5.295655e+03      |
| 0.54270 |      3.374813e-07      |      5.295936e+03      |
| 0.54280 |      3.374660e-07      |      5.296217e+03      |
| 0.54290 |      3.374507e-07      |      5.296498e+03      |
| 0.54300 |      3.374354e-07      |      5.296777e+03      |
| 0.54310 |      3.374201e-07      |      5.297057e+03      |
| 0.54320 |      3.374048e-07      |      5.297335e+03      |
| 0.54330 |      3.373895e-07      |      5.297614e+03      |
| 0.54340 |      3.373742e-07      |      5.297891e+03      |
| 0.54350 |      3.373589e-07      |      5.298169e+03      |
| 0.54360 |      3.373436e-07      |      5.298445e+03      |
| 0.54370 |      3.373283e-07      |      5.298722e+03      |
| 0.54380 |      3.373130e-07      |      5.298997e+03      |
| 0.54390 |      3.372977e-07      |      5.299273e+03      |
| 0.54400 |      3.372824e-07      |      5.299547e+03      |
| 0.54410 |      3.372671e-07      |      5.299821e+03      |
| 0.54420 |      3.372518e-07      |      5.300095e+03      |
| 0.54430 |      3.372366e-07      |      5.300368e+03      |
| 0.54440 |      3.372213e-07      |      5.300641e+03      |
| 0.54450 |      3.372060e-07      |      5.300913e+03      |
| 0.54460 |      3.371907e-07      |      5.301185e+03      |
| 0.54470 |      3.371754e-07      |      5.301456e+03      |
| 0.54480 |      3.371602e-07      |      5.301727e+03      |
| 0.54490 |      3.371449e-07      |      5.301997e+03      |
| 0.54500 |      3.371296e-07      |      5.302266e+03      |
| 0.54510 |      3.371143e-07      |      5.302535e+03      |
| 0.54520 |      3.370991e-07      |      5.302804e+03      |
| 0.54530 |      3.370838e-07      |      5.303072e+03      |
| 0.54540 |      3.370685e-07      |      5.303340e+03      |
| 0.54550 |      3.370533e-07      |      5.303607e+03      |
| 0.54560 |      3.370380e-07      |      5.303873e+03      |
| 0.54570 |      3.370228e-07      |      5.304139e+03      |
| 0.54580 |      3.370075e-07      |      5.304405e+03      |
| 0.54590 |      3.369922e-07      |      5.304670e+03      |
| 0.54600 |      3.369770e-07      |      5.304935e+03      |
| 0.54610 |      3.369617e-07      |      5.305199e+03      |
| 0.54620 |      3.369465e-07      |      5.305462e+03      |
| 0.54630 |      3.369312e-07      |      5.305725e+03      |
| 0.54640 |      3.369160e-07      |      5.305988e+03      |
| 0.54650 |      3.369007e-07      |      5.306250e+03      |
| 0.54660 |      3.368855e-07      |      5.306511e+03      |
| 0.54670 |      3.368703e-07      |      5.306772e+03      |
| 0.54680 |      3.368550e-07      |      5.307032e+03      |
| 0.54690 |      3.368398e-07      |      5.307292e+03      |
| 0.54700 |      3.368245e-07      |      5.307552e+03      |
| 0.54710 |      3.368093e-07      |      5.307811e+03      |
| 0.54720 |      3.367941e-07      |      5.308069e+03      |
| 0.54730 |      3.367788e-07      |      5.308327e+03      |
| 0.54740 |      3.367636e-07      |      5.308584e+03      |
| 0.54750 |      3.367484e-07      |      5.308841e+03      |
| 0.54760 |      3.367332e-07      |      5.309098e+03      |
| 0.54770 |      3.367179e-07      |      5.309353e+03      |
| 0.54780 |      3.367027e-07      |      5.309609e+03      |
| 0.54790 |      3.366875e-07      |      5.309864e+03      |
| 0.54800 |      3.366723e-07      |      5.310118e+03      |
| 0.54810 |      3.366571e-07      |      5.310372e+03      |
| 0.54820 |      3.366418e-07      |      5.310625e+03      |
| 0.54830 |      3.366266e-07      |      5.310878e+03      |
| 0.54840 |      3.366114e-07      |      5.311130e+03      |
| 0.54850 |      3.365962e-07      |      5.311382e+03      |
| 0.54860 |      3.365810e-07      |      5.311633e+03      |
| 0.54870 |      3.365658e-07      |      5.311884e+03      |
| 0.54880 |      3.365506e-07      |      5.312134e+03      |
| 0.54890 |      3.365354e-07      |      5.312384e+03      |
| 0.54900 |      3.365202e-07      |      5.312633e+03      |
| 0.54910 |      3.365050e-07      |      5.312881e+03      |
| 0.54920 |      3.364898e-07      |      5.313130e+03      |
| 0.54930 |      3.364746e-07      |      5.313377e+03      |
| 0.54940 |      3.364594e-07      |      5.313624e+03      |
| 0.54950 |      3.364442e-07      |      5.313871e+03      |
| 0.54960 |      3.364290e-07      |      5.314117e+03      |
| 0.54970 |      3.364139e-07      |      5.314363e+03      |
| 0.54980 |      3.363987e-07      |      5.314608e+03      |
| 0.54990 |      3.363835e-07      |      5.314853e+03      |
| 0.55000 |      3.363683e-07      |      5.315097e+03      |
| 0.55010 |      3.363531e-07      |      5.315340e+03      |
| 0.55020 |      3.363380e-07      |      5.315583e+03      |
| 0.55030 |      3.363228e-07      |      5.315826e+03      |
| 0.55040 |      3.363076e-07      |      5.316068e+03      |
| 0.55050 |      3.362924e-07      |      5.316309e+03      |
| 0.55060 |      3.362773e-07      |      5.316550e+03      |
| 0.55070 |      3.362621e-07      |      5.316791e+03      |
| 0.55080 |      3.362469e-07      |      5.317031e+03      |
| 0.55090 |      3.362318e-07      |      5.317270e+03      |
| 0.55100 |      3.362166e-07      |      5.317509e+03      |
| 0.55110 |      3.362015e-07      |      5.317748e+03      |
| 0.55120 |      3.361863e-07      |      5.317986e+03      |
| 0.55130 |      3.361712e-07      |      5.318223e+03      |
| 0.55140 |      3.361560e-07      |      5.318460e+03      |
| 0.55150 |      3.361408e-07      |      5.318696e+03      |
| 0.55160 |      3.361257e-07      |      5.318932e+03      |
| 0.55170 |      3.361106e-07      |      5.319167e+03      |
| 0.55180 |      3.360954e-07      |      5.319402e+03      |
| 0.55190 |      3.360803e-07      |      5.319637e+03      |
| 0.55200 |      3.360651e-07      |      5.319870e+03      |
| 0.55210 |      3.360500e-07      |      5.320104e+03      |
| 0.55220 |      3.360348e-07      |      5.320337e+03      |
| 0.55230 |      3.360197e-07      |      5.320569e+03      |
| 0.55240 |      3.360046e-07      |      5.320801e+03      |
| 0.55250 |      3.359894e-07      |      5.321032e+03      |
| 0.55260 |      3.359743e-07      |      5.321263e+03      |
| 0.55270 |      3.359592e-07      |      5.321493e+03      |
| 0.55280 |      3.359441e-07      |      5.321722e+03      |
| 0.55290 |      3.359289e-07      |      5.321952e+03      |
| 0.55300 |      3.359138e-07      |      5.322180e+03      |
| 0.55310 |      3.358987e-07      |      5.322409e+03      |
| 0.55320 |      3.358836e-07      |      5.322636e+03      |
| 0.55330 |      3.358685e-07      |      5.322863e+03      |
| 0.55340 |      3.358534e-07      |      5.323090e+03      |
| 0.55350 |      3.358382e-07      |      5.323316e+03      |
| 0.55360 |      3.358231e-07      |      5.323542e+03      |
| 0.55370 |      3.358080e-07      |      5.323767e+03      |
| 0.55380 |      3.357929e-07      |      5.323991e+03      |
| 0.55390 |      3.357778e-07      |      5.324215e+03      |
| 0.55400 |      3.357627e-07      |      5.324439e+03      |
| 0.55410 |      3.357476e-07      |      5.324662e+03      |
| 0.55420 |      3.357325e-07      |      5.324884e+03      |
| 0.55430 |      3.357174e-07      |      5.325106e+03      |
| 0.55440 |      3.357023e-07      |      5.325328e+03      |
| 0.55450 |      3.356872e-07      |      5.325549e+03      |
| 0.55460 |      3.356722e-07      |      5.325769e+03      |
| 0.55470 |      3.356571e-07      |      5.325989e+03      |
| 0.55480 |      3.356420e-07      |      5.326209e+03      |
| 0.55490 |      3.356269e-07      |      5.326428e+03      |
| 0.55500 |      3.356118e-07      |      5.326646e+03      |
| 0.55510 |      3.355967e-07      |      5.326864e+03      |
| 0.55520 |      3.355817e-07      |      5.327081e+03      |
| 0.55530 |      3.355666e-07      |      5.327298e+03      |
| 0.55540 |      3.355515e-07      |      5.327514e+03      |
| 0.55550 |      3.355364e-07      |      5.327730e+03      |
| 0.55560 |      3.355214e-07      |      5.327945e+03      |
| 0.55570 |      3.355063e-07      |      5.328160e+03      |
| 0.55580 |      3.354912e-07      |      5.328374e+03      |
| 0.55590 |      3.354762e-07      |      5.328588e+03      |
| 0.55600 |      3.354611e-07      |      5.328801e+03      |
| 0.55610 |      3.354461e-07      |      5.329014e+03      |
| 0.55620 |      3.354310e-07      |      5.329226e+03      |
| 0.55630 |      3.354160e-07      |      5.329438e+03      |
| 0.55640 |      3.354009e-07      |      5.329649e+03      |
| 0.55650 |      3.353859e-07      |      5.329860e+03      |
| 0.55660 |      3.353708e-07      |      5.330070e+03      |
| 0.55670 |      3.353558e-07      |      5.330280e+03      |
| 0.55680 |      3.353407e-07      |      5.330489e+03      |
| 0.55690 |      3.353257e-07      |      5.330697e+03      |
| 0.55700 |      3.353106e-07      |      5.330905e+03      |
| 0.55710 |      3.352956e-07      |      5.331113e+03      |
| 0.55720 |      3.352806e-07      |      5.331320e+03      |
| 0.55730 |      3.352655e-07      |      5.331527e+03      |
| 0.55740 |      3.352505e-07      |      5.331733e+03      |
| 0.55750 |      3.352355e-07      |      5.331938e+03      |
| 0.55760 |      3.352205e-07      |      5.332143e+03      |
| 0.55770 |      3.352054e-07      |      5.332348e+03      |
| 0.55780 |      3.351904e-07      |      5.332552e+03      |
| 0.55790 |      3.351754e-07      |      5.332755e+03      |
| 0.55800 |      3.351604e-07      |      5.332958e+03      |
| 0.55810 |      3.351454e-07      |      5.333160e+03      |
| 0.55820 |      3.351303e-07      |      5.333362e+03      |
| 0.55830 |      3.351153e-07      |      5.333564e+03      |
| 0.55840 |      3.351003e-07      |      5.333764e+03      |
| 0.55850 |      3.350853e-07      |      5.333965e+03      |
| 0.55860 |      3.350703e-07      |      5.334165e+03      |
| 0.55870 |      3.350553e-07      |      5.334364e+03      |
| 0.55880 |      3.350403e-07      |      5.334563e+03      |
| 0.55890 |      3.350253e-07      |      5.334761e+03      |
| 0.55900 |      3.350103e-07      |      5.334959e+03      |
| 0.55910 |      3.349953e-07      |      5.335156e+03      |
| 0.55920 |      3.349803e-07      |      5.335353e+03      |
| 0.55930 |      3.349653e-07      |      5.335549e+03      |
| 0.55940 |      3.349504e-07      |      5.335745e+03      |
| 0.55950 |      3.349354e-07      |      5.335940e+03      |
| 0.55960 |      3.349204e-07      |      5.336134e+03      |
| 0.55970 |      3.349054e-07      |      5.336329e+03      |
| 0.55980 |      3.348904e-07      |      5.336522e+03      |
