Вариант коэфф-та k: k1
Число узлов n = 1001
-------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |
| 0.95400 |      3.062341e-07      |      3.884309e+03      |
| 0.95500 |      3.062288e-07      |      3.881192e+03      |
| 0.95600 |      3.062237e-07      |      3.878107e+03      |
| 0.95700 |      3.062186e-07      |      3.875053e+03      |
| 0.95800 |      3.062138e-07      |      3.872031e+03      |
| 0.95900 |      3.062090e-07      |      3.869042e+03      |
| 0.96000 |      3.062044e-07      |      3.866087e+03      |
| 0.96100 |      3.061999e-07      |      3.863165e+03      |
| 0.96200 |      3.061955e-07      |      3.860277e+03      |
| 0.96300 |      3.061912e-07      |      3.857425e+03      |
| 0.96400 |      3.061871e-07      |      3.854609e+03      |
| 0.96500 |      3.061831e-07      |      3.851829e+03      |
| 0.96600 |      3.061791e-07      |      3.849087e+03      |
| 0.96700 |      3.061753e-07      |      3.846383e+03      |
| 0.96800 |      3.061717e-07      |      3.843719e+03      |
| 0.96900 |      3.061681e-07      |      3.841094e+03      |
| 0.97000 |      3.061646e-07      |      3.838510e+03      |
| 0.97100 |      3.061612e-07      |      3.835968e+03      |
| 0.97200 |      3.061580e-07      |      3.833470e+03      |
| 0.97300 |      3.061548e-07      |      3.831015e+03      |
| 0.97400 |      3.061517e-07      |      3.828606e+03      |
| 0.97500 |      3.061488e-07      |      3.826243e+03      |
| 0.97600 |      3.061459e-07      |      3.823928e+03      |
| 0.97700 |      3.061431e-07      |      3.821661e+03      |
| 0.97800 |      3.061404e-07      |      3.819446e+03      |
| 0.97900 |      3.061378e-07      |      3.817282e+03      |
| 0.98000 |      3.061353e-07      |      3.815173e+03      |
| 0.98100 |      3.061329e-07      |      3.813118e+03      |
| 0.98200 |      3.061306e-07      |      3.811120e+03      |
| 0.98300 |      3.061283e-07      |      3.809182e+03      |
| 0.98400 |      3.061262e-07      |      3.807304e+03      |
| 0.98500 |      3.061241e-07      |      3.805489e+03      |
| 0.98600 |      3.061220e-07      |      3.803739e+03      |
| 0.98700 |      3.061201e-07      |      3.802056e+03      |
| 0.98800 |      3.061182e-07      |      3.800444e+03      |
| 0.98900 |      3.061164e-07      |      3.798904e+03      |
| 0.99000 |      3.061147e-07      |      3.797439e+03      |
| 0.99100 |      3.061131e-07      |      3.796053e+03      |
| 0.99200 |      3.061115e-07      |      3.794748e+03      |
| 0.99300 |      3.061099e-07      |      3.793528e+03      |
| 0.99400 |      3.061085e-07      |      3.792396e+03      |
| 0.99500 |      3.061071e-07      |      3.791356e+03      |
| 0.99600 |      3.061057e-07      |      3.790413e+03      |
| 0.99700 |      3.061045e-07      |      3.789569e+03      |
| 0.99800 |      3.061032e-07      |      3.788831e+03      |
| 0.99900 |      3.061021e-07      |      3.788203e+03      |
| 1.00000 |      3.061010e-07      |      3.784959e+03      |
-------------------------------------------------------------
